InstCode,Term,Year,EvalID,Form,CourseType,EvaluationType,Group,Enrollment,Questionnaires,CrossList,CollegeCode,CollegeText,SubCollegeCode,SubCollegeText,DepartmentCode,DepartmentText,CourseAbbrev,CourseNumber,Section,CourseTitle,Credits,MultInst,LastName,FirstName,MiddleName,Rank,EvalURL,AssignedInstructor
UWBOT,Autumn,2013,2722,A,,1,    ,9,8,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,   ,A ,,2,1,Toft ,Amoshaun ,,3,,
UWBOT,Autumn,2013,2723,K,,1,    ,23,16,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISMCS,472,A ,,5,1,Yum ,Samuel ,,4,,
UWBOT,Autumn,2013,2724,K,,1,    ,19,18,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISMCS,343,  ,,5,1,Freidberg ,Jill ,,5,,
UWBOT,Autumn,2013,2725,A,,1,    ,0,38,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISMCS,333,  ,,0,1,Berliner ,L ,,2,,
UWBOT,Autumn,2013,2726,K,,1,    ,21,17,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISMCS,   ,  ,,2,1,Yum ,Samuel ,,5,,
UWBOT,Autumn,2013,2727,A,,1,    ,44,39,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISLEP,397,A ,,5,1,Streichler ,Stuart ,,5,,
UWBOT,Autumn,2013,2728,A,,1,    ,0,16,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISLEP,397,B ,,0,1,Klotz ,Karrin L ,,5,,
UWBOT,Autumn,2013,2729,K,,1,    ,0,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,483,  ,,0,1,Milutis ,Joe ,,3,,
UWBOT,Autumn,2013,2730,A,,1,    ,10,8,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,401,  ,,3,1,Hiebert ,Ted ,,3,,
UWBOT,Autumn,2013,2731,K,,1,    ,24,16,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,374,C ,,5,1,Codle ,Calolyn ,,5,,
UWBOT,Autumn,2013,2732,A,,1,    ,9,6,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,374,B ,,5,1,Bergman ,Aeron ,,5,,
UWBOT,Autumn,2013,2733,K,,1,    ,19,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,374,A ,,5,1,Noah ,Barbara ,,4,,
UWBOT,Autumn,2013,2734,K,,1,    ,23,23,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,310,  ,,5,1,Borsuk ,Amaranth ,,3,,
UWBOT,Autumn,2013,2735,A,,1,    ,3,3,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,213,D ,,3,1,Lavy ,Joseph ,,5,,
UWBOT,Autumn,2013,2736,J,,1,    ,18,9,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,213,C ,,5,1,Carpenter ,Gary ,,8,,
UWBOT,Autumn,2013,2737,A,,1,    ,6,5,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,213,A ,,2,1,Birk ,Karena ,,5,,
UWBOT,Autumn,2013,2738,C,,1,    ,26,7,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,461,  ,,3,1,Banks ,Cherry ,,1,,
UWBOT,Autumn,2013,2739,C,,1,    ,2,2,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,560,  ,,5,1,Marino ,Keri ,,4,,
UWBOT,Autumn,2013,2740,X,,1,    ,15,13,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,522,  ,,3,1,Van Galen,Jane,,1,,
UWBOT,Autumn,2013,2741,A,,1,    ,7,7,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,558,A ,,5,1,Au ,Wayne ,,2,,
UWBOT,Autumn,2013,2742,A,,1,    ,36,34,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,220,  ,,5,1,Merchant ,N,,5,,
UWBOT,Autumn,2013,2743,A,,1,    ,18,15,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,501,A ,,5,1,Smith ,Antony T ,,2,,
UWBOT,Autumn,2013,2744,A,,1,    ,32,26,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,408,  ,,5,1,Banks ,Cherry ,,1,,
UWBOT,Autumn,2013,2745,A,,1,    ,32,26,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,419,  ,,4,1,Hintz ,Allison ,,3,,
UWBOT,Autumn,2013,2746,C,,1,    ,28,26,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,557,  ,,3,1,Lloyd ,Mary ,,5,,
UWBOT,Autumn,2013,2747,C,,1,    ,11,10,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,537,  ,,3,1,Tzou ,Carrie ,,3,,
UWBOT,Autumn,2013,2748,X,,1,    ,30,28,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,409,  ,,4,1,Place ,Nancy ,,2,,
UWBOT,Winter,2014,9578,A,,1,    ,7,7,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,491,A ,,5,1,Naranjo ,Jason,,3,,
UWBOT,Winter,2014,9579,A,,1,    ,22,16,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,330,A ,,5,1,Au ,Wayne,,2,,
UWBOT,Winter,2014,9580,C,,1,    ,8,7,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,508,  ,,3,1,Place ,Nancy,,2,,
UWBOT,Winter,2014,9581,C,,1,    ,12,12,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,507,  ,,3,1,Eisele ,Jean,,8,,
UWBOT,Winter,2014,9582,A,,1,    ,22,17,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,502,B ,,5,1,Jackson ,Carolyn,,8,,
UWBOT,Winter,2014,9583,A,,1,    ,23,20,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,502,A ,,55,1,Banks ,Cherrt,,1,,
UWBOT,Winter,2014,9584,X,,1,    ,7,4,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,476,  ,,5,1,Van Galen,Jane,,1,,
UWBOT,Winter,2014,9585,A,,1,    ,7,6,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,541,A ,,5,1,Gourd ,Karen,,5,,
UWBOT,Winter,2014,9586,C,,1,    ,8,8,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,577,A ,,33,1,Lloyd ,Mary,,5,,
UWBOT,Winter,2014,9587,A,,1,    ,42,35,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,230,  ,,5,1,Jackson ,Carolyn,,8,,
UWBOT,Winter,2014,9588,A,,1,    ,35,25,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,456,A ,,5,1,Gordon ,Cheryl,,8,,
UWBOT,Winter,2014,9589,A,,1,    ,19,13,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,391,B ,,5,1,Merchant ,Natasha,,5,,
UWBOT,Winter,2014,9590,A,,1,    ,9,8,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,5,  ,,2,1,Gourd,Karen,,5,,
UWBOT,Winter,2014,9591,A,,1,    ,22,21,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,556,  ,,5,1,Gordon ,Cheryl,,8,,
UWBOT,Winter,2014,9592,C,,1,    ,30,23,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,410,A ,,4,1,Smith ,Antony,,2,,
UWBOT,Winter,2014,9593,C,,1,    ,10,10,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,591,B ,,3,1,Tzou ,Carrie,,3,,
UWBOT,Winter,2014,9594,C,,1,    ,30,24,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,421,A ,,4,1,Tzou ,Carrie,,3,,
UWBOT,Winter,2014,9595,A,,1,    ,30,21,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,418,  ,,4,1,Hintz ,Allison,,3,,
UWBOT,Winter,2014,9596,C,,1,    ,31,23,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,425,A ,,2,1,Van Galen,Jane,,1,,
UWBOT,Winter,2014,9597,X,,1,    ,34,24,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,410,D ,,5,1,Kovalesky ,Andrea,,2,,
UWBOT,Winter,2014,9598,X,,1,    ,14,22,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,410,D ,,5,1,Kovalisky,Andrea,,8,,
UWBOT,Winter,2014,9599,X,,1,    ,46,42,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,407,C ,,5,1,Bruck ,Anna,,8,,
UWBOT,Winter,2014,9600,X,,1,    ,14,14,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,409,C ,,5,1,Baure ,David,,8,,
UWBOT,Winter,2014,9601,X,,1,    ,43,39,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,403,A ,,5,1,Baroni ,Mary,,1,,
UWBOT,Winter,2014,9602,X,,1,    ,58,50,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,403, B,,5,1,Leppa ,Carol,,1,,
UWBOT,Winter,2014,9603,X,,1,    ,16,16,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,BHS,215,A ,,0,1,Stone ,Andrea,,3,,
UWBOT,Winter,2014,9604,X,,1,    ,16,16,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,BHS,310,  ,,2,1,Willgerod ,Tmayumi,,1,,
UWBOT,Winter,2014,9605,X,,1,    ,39,28,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,410, C,,5,1,Resnick ,Jerelyn,,5,,
UWBOT,Winter,2014,9606,X,,1,    ,34,22,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,407,  ,,5,1,Madison ,Eliza,,5,,
UWBOT,Winter,2014,9607,X,,1,    ,15,14,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,409,B ,,5,1,Ezeonwu ,Mabel,,3,,
UWBOT,Winter,2014,9608,X,,1,    ,41,31,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,BHS,302, A,,5,1,Kenworthy ,Nora,,3,,
UWBOT,Winter,2014,9609,X,,1,    ,407,32,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,407,C ,,5,1,Winquist ,Anna,,5,,
UWBOT,Winter,2014,9610,X,,1,    ,16,16,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,409, D,,5,1,Bowman,Karen,,5,,
UWBOT,Winter,2014,9611,X,,1,    ,26,23,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,430,A ,,5,1,Blanchly,Bonnie,,8,,
UWBOT,Winter,2014,9612,X,,1,    ,48,31,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B HLTH,497, B,,5,1,Madison,Elizabeth,,5,,
UWBOT,Winter,2014,9613,X,,1,    ,15,15,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,   ,C ,,5,1,De Castro,Butdh,,8,,
UWBOT,Winter,2014,9614,X,,1,    ,28,26,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,507,A ,,2,1,Sikma ,Suzanne,,1,,
UWBOT,Winter,2014,9615,X,,1,    ,48,38,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,410,A ,,5,1,Shirley ,Jamie,,8,,
UWBOT,Winter,2014,9616,X,,1,    ,31,29,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,520, A,,3,1,Leppa ,Carol,,1,,
UWBOT,Winter,2014,9617,X,,1,    ,497,29,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B HLTH,497,A ,,5,1,Blachly ,Bonnie,,5,,
UWBOT,Winter,2014,9618,X,,1,    ,9,9,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,   ,B ,,2,1,Westbrook ,Linda,,8,,
UWBOT,Winter,2014,9619,X,,1,    ,27,25,1,B,Nursing & Health Studies,B,Nursing & Health Studies,BNURS,Nursing & Health Studies,B NURS,504,A ,,3,1,Ezeonwu ,Mabel,,3,,
UWBOT,Winter,2014,9620,A,,1,    ,32,19,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,342,  ,,5,1,Jung ,Jin-Kyu,,3,,
UWBOT,Winter,2014,9621,A,,1,    ,40,35,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,341,  ,,5,1,Dwyer ,Anne,,6,,
UWBOT,Winter,2014,9622,A,,1,    ,43,37,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,338,  ,,5,1,Nitta ,Keith,,3,,
UWBOT,Winter,2014,9623,A,,1,    ,46,34,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,335,  ,,5,1,Streichler ,Stuart,,8,,
UWBOT,Winter,2014,9624,A,,1,    ,0,26,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,327,  ,,0,1,Griffey ,T,,8,,
UWBOT,Winter,2014,9625,A,,1,    ,45,33,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,322,  ,,5,1,Sanchez ,Jeanette,,6,,
UWBOT,Winter,2014,9626,A,,1,    ,0,34,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,316,  ,,0,1,Lichty ,Lauren,,3,,
UWBOT,Winter,2014,9627,A,,1,    ,0,22,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,315,G ,,5,1,Gray ,James,,4,,
UWBOT,Winter,2014,9628,A,,1,    ,0,18,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,315, F,,5,1,Gray ,James,,5,,
UWBOT,Winter,2014,9629,A,,1,    ,36,25,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,315,E ,,5,1,Hillyard ,Cinnamon,,2,,
UWBOT,Winter,2014,9630,A,,1,    ,44,22,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,313,A ,,5,1,Oppenheimer ,Robin,,5,,
UWBOT,Winter,2014,9631,A,,1,    ,0,19,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,300,  ,,0,1,Lichty ,Lauren,,3,,
UWBOT,Winter,2014,9632,A,,1,    ,30,10,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,300,H ,,5,1,Aanerud ,Rebecca,,5,,
UWBOT,Winter,2014,9633,A,,1,    ,29,18,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,300,G ,,5,1,Berger ,Daniel,,3,,
UWBOT,Winter,2014,9634,A,,1,    ,0,28,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,300,E ,,0,1,Berliner ,Lauren,,2,,
UWBOT,Winter,2014,9635,A,,1,    ,48,38,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,293,G ,,5,1,Gregory ,Wanda,,8,,
UWBOT,Winter,2014,9636,A,,1,    ,144,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,293,F ,,5,1,Harkewicz ,Laura,,5,,
UWBOT,Winter,2014,9637,A,,1,    ,45,26,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,293,E ,,5,1,Prince ,Dana,,6,,
UWBOT,Winter,2014,9638,A,,1,    ,0,21,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,293,C ,,0,1,Dlmeo ,M,,5,,
UWBOT,Winter,2014,9639,A,,1,    ,37,34,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,284,  ,,5,1,Nazemi ,Nader,,5,,
UWBOT,Winter,2014,9640,A,,1,    ,0,6,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,374,D ,,0,1,Kochhar ,Kanta,,8,,
UWBOT,Winter,2014,9641,A,,1,    ,0,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,319,  ,,0,1,Kochhar ,K,,1,,
UWBOT,Winter,2014,9642,A,,1,    ,24,20,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,310,  ,,5,1,Heuving ,Jeanne,,1,,
UWBOT,Winter,2014,9643,A,,1,    ,7,6,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,213,E ,,3,1,Lavy ,Joseph,,5,,
UWBOT,Winter,2014,9644,A,,1,    ,20,15,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,213,D ,,3,1,Lambert ,Amy,,5,,
UWBOT,Winter,2014,9645,A,,1,    ,23,16,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,213,B ,,5,1,Lambert ,Amy,,5,,
UWBOT,Winter,2014,9646,A,,1,    ,7,7,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,213,A ,,2,1,Birk ,Karena,,5,,
UWBOT,Winter,2014,9647,A,,1,    ,24,17,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISIA,207,  ,,5,1,Dowling ,Sarah,,3,,
UWBOT,Autumn,2013,2749,C,,1,    ,6,5,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,591,B ,,3,1,Hintz ,Allison ,,3,,
UWBOT,Autumn,2013,2750,X,,1,    ,32,18,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,425,  ,,2,1,Van Galen,Jane,,1,,
UWBOT,Autumn,2013,2751,C,,1,    ,17,16,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,538,A ,,3,1,Smith ,Antony T ,,2,,
UWBOT,Autumn,2013,2752,C,,1,    ,34,27,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,391,B ,,5,1,Eisele ,Jean ,,8,,
UWBOT,Autumn,2013,2753,C,,1,    ,4,4,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,563,A ,,5,1,Gourd ,Karen ,,8,,
UWBOT,Autumn,2013,2754,A,,1,    ,23,21,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,501,B ,,5,1,Gourd ,Karen ,,5,,
UWBOT,Autumn,2013,2755,A,,1,    ,28,17,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,250,A ,,5,1,Au ,Wayne ,,2,,
UWBOT,Autumn,2013,2756,A,,1,    ,20,13,1,A,Educational Studies,A,Educational Studies,BEDUC,Educational Studies,B EDUC,391,C ,,5,1,Gordon ,Cheryl ,,5,,
UWBOT,Winter,2014,9648,A,,1,    ,41,33,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISGST,303,B ,,5,1,Shayne ,Julie,,5,,
UWBOT,Winter,2014,9649,A,,1,    ,43,35,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISGST,397,  ,,5,1,Jian ,Ge,,5,,
UWBOT,Winter,2014,9650,A,,1,    ,46,31,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISCP,343,  ,,5,1,Collins ,Charles,,3,,
UWBOT,Winter,2014,9651,A,,1,    ,0,35,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISCLA,349,  ,,0,1,Goldberg ,M,,1,,
UWBOT,Winter,2014,9652,A,,1,    ,42,37,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISAMS,368,A ,,5,1,Thuma ,Emily,,5,,
UWBOT,Winter,2014,9653,A,,1,    ,49,38,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BISAMS,367,  ,,5,1,Padilla ,Amparo Y,,3,,
UWBOT,Winter,2014,9654,A,,1,    ,0,17,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,499,  ,,0,1,Roberts ,G,,6,,
UWBOT,Winter,2014,9655,A,,1,    ,21,18,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,499, D,,3,1,Gustafson ,Kristin,,5,,
UWBOT,Winter,2014,9656,A,,1,    ,11,7,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,494, C,,2,1,Walsh ,Camille,,3,,
UWBOT,Winter,2014,9657,A,,1,C   ,24,11,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,499,C ,,5,1,Harewood,Susan,,3,,
UWBOT,Winter,2014,9658,A,,1,    ,12,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,495,  ,,2,1,Redwood ,Loren,,5,,
UWBOT,Winter,2014,9659,A,,1,    ,9,1,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,494,B ,,2,1,Silva ,Janelle,,3,,
UWBOT,Winter,2014,9660,A,,1,    ,7,7,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,494,A ,,3,1,Vaughan ,Denise,,4,,
UWBOT,Winter,2014,9661,A,,1,    ,14,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,490,H ,,5,1,Ottinger ,Gwen,,3,,
UWBOT,Winter,2014,9662,A,,1,    ,17,13,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,490,G ,,5,1,Kochis ,Bruce,,5,,
UWBOT,Winter,2014,9663,A,,1,    ,10,9,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,490,F ,,5,1,Shayne ,Julie,,5,,
UWBOT,Winter,2014,9664,A,,1,    ,0,17,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,490,E ,,0,1,Dana ,Karam,,1,,
UWBOT,Winter,2014,9665,A,,1,    ,13,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,487,  ,,5,1,Pedersen ,Alice,,6,,
UWBOT,Winter,2014,9666,A,,1,    ,32,27,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BIS,476,  ,,5,1,Caplow ,Deborah,,5,,
UWBOT,Winter,2014,9667,A,,1,    ,8,8,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BPOLST,593,  ,,3,1,Lake ,Robin,,4,,
UWBOT,Winter,2014,9668,K,,1,    ,14,12,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BPOLST,505,  ,,5,1,Nitta ,Keith,,3,,
UWBOT,Winter,2014,9669,E,,1,    ,0,16,1,D,Interdisciplinary Arts & Sci.,D,Interdisciplinary Arts & Sci.,BIS,Interdisciplinary Arts and Sciences,BPOLST,502,  ,,0,1,Carlisle ,Shauna,,3,,
