InstCode,Term,Year,EvalID,Form,CourseType,EvaluationType,Group,Enrollment,Questionnaires,CrossList,CollegeCode,CollegeText,SubCollegeCode,SubCollegeText,DepartmentCode,DepartmentText,CourseAbbrev,CourseNumber,Section,CourseTitle,Credits,MultInst,LastName,FirstName,MiddleName,Rank,EvalURL,AssignedInstructor
UWTAC,Spring,2013,94165,C,,1,,20,9,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,510,B,,3,1,Garner,Michelle,,3,,
UWTAC,Spring,2013,94166,C,,1,,21,18,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,514,A,,3,1,Roberson,Kendra,,5,,
UWTAC,Spring,2013,94167,C,,1,,22,18,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,514,B,,3,1,Sannicolas,Ronald,,5,,
UWTAC,Spring,2013,94168,C,,1,,29,29,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,535,A,,3,1,Casey,Erin,,2,,
UWTAC,Spring,2013,94169,C,,1,,21,17,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,535,B,,3,1,Casey,Erin,,2,,
UWTAC,Spring,2013,94170,C,,1,,19,18,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,543,A,,3,1,Lazzari,Marceline,,1,,
UWTAC,Spring,2013,94171,C,,1,,10,10,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,545,A,,3,1,Harris,Marian,,2,,
UWTAC,Spring,2013,94172,C,,1,,13,12,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,546,A,,3,1,Sannicolas,Ronald,,5,,
UWTAC,Spring,2013,94173,C,,1,,33,0,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,547,A,,3,1,Jackson,Thomas,,5,,
UWTAC,Spring,2013,94174,C,,1,,16,15,1,E,Social Work,E,Social Work,SOCW,Social Work,T SOCW,550,A,,3,1,Winnett,Albert,,5,,
UWTAC,Spring,2013,94175,C,,1,,30,21,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,202,A,,5,1,Johnstone,Theodore,,5,,
UWTAC,Spring,2013,94176,C,,1,,23,22,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,312,A,,5,1,Drescher,Theodora,,5,,
UWTAC,Spring,2013,94177,C,,1,,25,21,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,312,B,,5,1,Johnstone,Theodore,,5,,
UWTAC,Spring,2013,94178,C,,1,,37,33,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,350,A,,5,1,Shindo,Ann,,5,,
UWTAC,Spring,2013,94179,C,,1,,23,20,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,354,A,,5,1,Diehm,Thomas,,5,,
UWTAC,Spring,2013,94180,C,,1,,10,8,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,361,A,,5,1,Clear,Marianne,,5,,
UWTAC,Spring,2013,94181,C,,1,,32,24,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,390,A,,5,1,Cohen,Jeffrey,,3,,
UWTAC,Spring,2013,94182,C,,1,,25,24,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,404,A,,5,1,Holt-Schaad,Teresa,,5,,
UWTAC,Spring,2013,94183,C,,1,,22,10,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,404,B,,5,1,Martinez,Roseann,,5,,
UWTAC,Spring,2013,94184,C,,1,,20,15,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,405,A,,3,1,Martinez,Roseann,,5,,
UWTAC,Spring,2013,94185,C,,1,,21,20,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,405,B,,3,1,Lazzari,Marceline,,1,,
UWTAC,Spring,2013,94186,C,,1,,39,32,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,420,A,,5,1,Laakso,Janice,,2,,
UWTAC,Spring,2013,94187,C,,1,,5,5,1,E,Social Work,E,Social Work,SOCW,Social Work,TSOCWF,427,A,,5,1,Harris,Marian,,2,,
UWTAC,Spring,2013,94188,C,,1,,20,20,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,271,A,,5,1,Laakso,Janice,,2,,
UWTAC,Spring,2013,94189,C,,1,,20,10,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,271,B,,5,1,Laakso,Janice,,2,,
UWTAC,Spring,2013,94190,C,,1,,14,9,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,272,A,,5,1,Cohen,Jeffrey,,3,,
UWTAC,Spring,2013,94191,C,,1,,23,19,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,272,B,,5,1,Cohen,Jeffrey,,3,,
UWTAC,Spring,2013,94192,C,,1,,25,17,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,360,A,,5,1,Madfis,Eric,,3,,
UWTAC,Spring,2013,94193,C,,1,,28,26,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,361,A,,5,1,Clear,Marianne,,5,,
UWTAC,Spring,2013,94194,C,,1,,39,30,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,362,A,,5,1,Madfis,Eric,,3,,
UWTAC,Spring,2013,94195,C,,1,,26,0,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,371,A,,5,1,Walker,Kara,,5,,
UWTAC,Spring,2013,94196,C,,1,,26,22,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,374,A,,5,1,Derby Mccurtain,Tarna,,5,,
UWTAC,Spring,2013,94197,C,,1,,33,28,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,427,A,,5,1,Harris,Marian,,2,,
UWTAC,Spring,2013,94198,C,,1,,37,21,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,440,A,,5,1,Thomas,Matthew,,5,,
UWTAC,Spring,2013,94199,C,,1,,26,24,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,441,A,,5,1,Ackerman,Alissa,,3,,
UWTAC,Spring,2013,94200,A,,1,,33,30,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T HLTH,320,A,,5,1,Rea,Ruth,,2,,
UWTAC,Spring,2013,94201,X,,1,,47,48,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T HLTH,455,A,,5,1,Shannon Dorcy,Kathleen,,5,,
UWTAC,Spring,2013,94202,A,,1,,7,3,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,THLEAD,403,A,,3,1,Adamson,Katie,,3,,
UWTAC,Spring,2013,94203,A,,1,,1,1,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,THLEAD,410,A,,3,1,Drevdahl,Denise,,1,,
UWTAC,Spring,2013,94204,A,,1,,14,12,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,THLEAD,480,A,,4,1,Rea,Ruth,,2,,
UWTAC,Spring,2013,94205,A,,1,,13,12,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,THLEAD,480,B,,4,1,Wilson,Alexis,,5,,
UWTAC,Spring,2013,94206,A,,1,,48,36,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,402,A,,3,1,Lowenberg,June,,1,,
UWTAC,Spring,2013,94207,A,,1,,39,37,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,403,A,,3,1,Adamson,Katie,,3,,
UWTAC,Spring,2013,94208,A,,1,,15,14,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,403,B,,3,1,Johnson,Susan,,5,,
UWTAC,Spring,2013,94209,A,,1,,24,20,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,410,A,,3,1,Drevdahl,Denise,,1,,
UWTAC,Spring,2013,94210,B,,1,,39,38,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,412,A,,3,1,Wilson,Alexis,,5,,
UWTAC,Spring,2013,94211,A,,1,,41,36,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,414,A,,5,1,Primomo,Janet,,2,,
UWTAC,Spring,2013,94212,K,,1,,10,10,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,414,AA,,0,1,Primomo,Janet,,2,,
UWTAC,Spring,2013,94213,C,,1,,10,10,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,414,AB,,0,1,Cornman,Jane,,5,,
UWTAC,Spring,2013,94214,C,,1,,11,10,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,414,AC,,0,1,Evans-Agnew,Robin,,3,,
UWTAC,Spring,2013,94215,K,,1,,10,9,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,414,AD,,0,1,Durgia,Jana,,5,,
UWTAC,Spring,2013,94216,A,,1,,34,30,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,435,A,,3,1,Johnson,Susan,,5,,
UWTAC,Spring,2013,94217,X,,1,,26,22,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,503,A,,3,1,Drevdahl,Denise,,1,,
UWTAC,Spring,2013,94218,C,,1,,20,18,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,509,A,,3,1,Evans-Agnew,Robin,,3,,
UWTAC,Spring,2013,94219,C,,1,,20,16,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,511,A,,3,1,Dobratz,Marjorie,,1,,
UWTAC,Spring,2013,94220,A,,1,,31,26,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,521,A,,3,1,Adamson,Kaite,,3,,
UWTAC,Spring,2013,94221,B,,1,,14,13,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,561,A,,3,1,Primomo,Janet,,2,,
UWTAC,Spring,2013,94222,X,,1,,18,13,1,C,Nursing/Health Care Leadership,C,Nursing Program,TNURS,Nursing/Health Care Leadership,T NURS,598,A,,1,1,Fought,Sharon,,2,,
UWTAC,Spring,2013,94223,X,1,2,,16,11,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,271,A,Organic Chemistry III,6,1,Wood,Theodore,,5,https://uwt.iasystem.org/survey/94223,
UWTAC,Spring,2013,94224,D,1,2,,16,10,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,126,A,Calculus With Analytic Geometry III,5,1,Eaton,Julie,,3,https://uwt.iasystem.org/survey/94224,
UWTAC,Spring,2013,94225,D,1,2,,21,13,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,125,A,Calculus With Analytic Geometry II,5,1,Eaton,Julie,,3,https://uwt.iasystem.org/survey/94225,
UWTAC,Spring,2013,94226,X,1,1,,11,5,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,125,B,Calculus With Analytic Geometry II,5,1,Horakova,Ingrid,,5,,
UWTAC,Spring,2013,94227,B,1,1,,9,4,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T ARTS,360,A,Women Artists From The Renaissance To The Present,5,1,Swope,Caroline,,5,,
UWTAC,Spring,2013,94232,G,1,2,,29,23,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,161,A,General Chemistry III,6,1,Stanich,Cynthia,,5,https://uwt.iasystem.org/survey/94232,
UWTAC,Spring,2013,94233,A,1,2,,17,8,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T WOMN,434,A,Women's Voices: Third-world Testimonials,5,1,Griesse,Margaret,,8,https://uwt.iasystem.org/survey/94233,
UWTAC,Spring,2013,94234,A,1,2,,38,19,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T WOMN,100,A,Introduction To Women's Studies,5,1,Griesse,Margaret,,8,https://uwt.iasystem.org/survey/94234,
UWTAC,Spring,2013,94234,A,1,2,,38,19,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T WOMN,100,B,Introduction To Women's Studies,5,1,Griesse,Margaret,,8,https://uwt.iasystem.org/survey/94234,
UWTAC,Spring,2013,94235,C,1,1,,10,7,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T PHIL,466,A,Modernity And Its Critics,5,1,Zbaraschuk,George,,8,,
UWTAC,Spring,2013,94236,A,1,1,,38,21,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TRELIG,235,A,Religion In The Modern World,5,1,Zbaraschuk,George,,8,,
UWTAC,Spring,2013,94236,A,1,1,,38,21,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TRELIG,235,B,Religion In The Modern World,5,1,Zbaraschuk,George,,8,,
UWTAC,Spring,2013,94237,A,1,1,,29,21,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TRELIG,310,A,Religious Diversity In America,5,1,Zbaraschuk,George,,8,,
UWTAC,Spring,2013,94238,X,1,1,,37,24,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T LIT,210,A,Studies In American Literature,5,1,Chamberlain,Edward,,3,,
UWTAC,Spring,2013,94238,X,1,1,,37,24,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T LIT,210,B,Studies In American Literature,5,1,Chamberlain,Edward,,3,,
UWTAC,Spring,2013,94239,X,1,1,,13,7,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T LIT,253,A,Modern Literature Of Western Civilization,5,1,Chamberlain,Edward,,3,,
UWTAC,Spring,2013,94239,X,1,1,,13,7,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T LIT,253,B,Modern Literature Of Western Civilization,5,1,Chamberlain,Edward,,3,,
UWTAC,Spring,2013,94240,A,1,1,,15,10,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,422,A,Evolution,5,1,Vincent,Jack,,5,,
UWTAC,Spring,2013,94241,A,1,1,,17,15,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,130,A,Introductory Biology II,6,1,Vincent,Jack,,5,,
UWTAC,Spring,2013,94242,D,1,1,,31,18,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,110,A,Introductory Statistics With Applications,5,1,Lai,Su-Miao,,8,,
UWTAC,Spring,2013,94242,D,1,1,,31,18,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,110,B,Introductory Statistics With Applications,5,1,Lai,Su-Miao,,8,,
UWTAC,Spring,2013,94243,K,1,2,,19,15,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T ARTS,406,A,"Labor, Globalization, And Art",5,1,Naidus,Beverly,,2,https://uwt.iasystem.org/survey/94243,
UWTAC,Spring,2013,94244,K,1,2,,14,7,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T ARTS,405,A,Cultural Identity And Art,5,1,Naidus,Beverly,,2,https://uwt.iasystem.org/survey/94244,
UWTAC,Spring,2013,94245,D,1,2,,5,3,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,333,A,Environmental Chemistry,6,1,Dinglasan-Panlilio,Joyce,,2,https://uwt.iasystem.org/survey/94245,
UWTAC,Spring,2013,94246,E,1,1,,24,8,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,349,A,News Writing,5,1,O'callahan,Patrick,,5,,
UWTAC,Spring,2013,94247,A,1,2,,37,23,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T FILM,386,A,Silent Cinema,5,1,Gorbman,Claudia,,1,https://uwt.iasystem.org/survey/94247,
UWTAC,Spring,2013,94248,A,1,1,,35,24,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T LIT,332,A,Asian American Literature,5,1,Bacho,Peter,,8,,
UWTAC,Spring,2013,94249,B,1,1,,41,34,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,404,A,Psychology Of Food And Culture,5,1,Chaffee,Leighann,,5,,
UWTAC,Spring,2013,94250,B,1,1,,25,13,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,250,A,Human Cognition,5,1,Chaffee,Leighann,,5,,
UWTAC,Spring,2013,94250,B,1,1,,25,13,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,250,B,Human Cognition,5,1,Chaffee,Leighann,,5,,
UWTAC,Spring,2013,94251,G,1,1,,49,29,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,401,A,Family Violence,5,1,West,Carolyn,,2,,
UWTAC,Spring,2013,94252,G,1,1,,33,28,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,403,A,Psychology Of Black Women,5,1,West,Carolyn,,2,,
UWTAC,Spring,2013,94253,B,1,2,,20,11,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPOL S,480,A,"Politics, Philosophy, And Economics Seminar",5,1,Kayaoglu,Turan,,2,https://uwt.iasystem.org/survey/94253,
UWTAC,Spring,2013,94254,B,1,2,,41,22,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPOL S,203,A,Introduction To International Relations,5,1,Kayaoglu,Turan,,2,https://uwt.iasystem.org/survey/94254,
UWTAC,Spring,2013,94254,B,1,2,,41,22,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPOL S,203,B,Introduction To International Relations,5,1,Kayaoglu,Turan,,2,https://uwt.iasystem.org/survey/94254,
UWTAC,Spring,2013,94255,A,1,1,,39,18,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPOL S,300,A,Mass Media And U.s. Politics,5,1,Lee,Carolyn,,8,,
UWTAC,Spring,2013,94256,A,1,1,,34,14,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPOL S,325,A,Issues In Local Government,5,1,Lee,Carolyn,,8,,
UWTAC,Spring,2013,94257,A,1,1,,38,17,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPOL S,202,A,Introduction To American Politics,5,1,Lee,Carolyn,,8,,
UWTAC,Spring,2013,94257,A,1,1,,38,17,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPOL S,202,B,Introduction To American Politics,5,1,Lee,Carolyn,,8,,
UWTAC,Spring,2013,94258,G,1,1,,25,19,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,370,A,Poetry Writing,5,1,Miller,Janie,,5,,
UWTAC,Spring,2013,94259,G,1,1,,22,18,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,200,A,Introduction To Creative Writing,5,1,Miller,Janie,,5,,
UWTAC,Spring,2013,94259,G,1,1,,22,18,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,200,B,Introduction To Creative Writing,5,1,Miller,Janie,,5,,
UWTAC,Spring,2013,94260,C,1,1,,28,23,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,405,A,Body Image And The Psychology Of Appearance,5,1,McKinley,Nita,,2,,
UWTAC,Spring,2013,94261,B,1,1,,46,22,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,320,A,"Race, Class, And Gender Contexts Of Child Development",5,1,McKinley,Nita,,2,,
UWTAC,Spring,2013,94262,D,1,2,,5,3,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,122,A,Physics -- Electromagnetism And Oscillatory Motion,6,1,Selkin,Peter,,3,https://uwt.iasystem.org/survey/94262,
UWTAC,Spring,2013,94263,D,1,2,,21,12,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,117,A,Physical Geology,6,1,Selkin,Peter,,3,https://uwt.iasystem.org/survey/94263,
UWTAC,Spring,2013,94263,D,1,2,,21,12,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,117,B,Physical Geology,6,1,Selkin,Peter,,3,https://uwt.iasystem.org/survey/94263,
UWTAC,Spring,2013,94264,A,1,1,,6,5,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T HIST,441,A,Black Freedom Movement In Perspective,5,1,Adams,Luther,,2,,
UWTAC,Spring,2013,94265,A,1,1,,19,16,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T HIST,222,A,African-american History 1945-present,5,1,Adams,Luther,,2,,
UWTAC,Spring,2013,94265,A,1,1,,19,16,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T HIST,222,B,African-american History 1945-present,5,1,Adams,Luther,,2,,
UWTAC,Spring,2013,94266,X,1,1,,40,30,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TECON,201,A,Introduction To Macroeconomics,5,1,Begun,Jeffrey,,8,,
UWTAC,Spring,2013,94266,X,1,1,,40,30,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TECON,201,B,Introduction To Macroeconomics,5,1,Begun,Jeffrey,,8,,
UWTAC,Spring,2013,94267,X,1,1,,40,31,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TECON,100,A,Understanding Economics,5,1,Begun,Jeffrey,,8,,
UWTAC,Spring,2013,94268,X,1,1,,38,30,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TECON,421,A,Environmental Policy,5,1,Begun,Jeffrey,,8,,
UWTAC,Spring,2013,94269,A,1,1,,41,31,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,322,A,Adult Development,5,1,Montgomery,Lauren,,5,,
UWTAC,Spring,2013,94270,A,1,1,,40,27,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,411,A,Psychology And The Arts,5,1,Montgomery,Lauren,,5,,
UWTAC,Spring,2013,94271,A,1,1,,39,25,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TPSYCH,300,A,History And Systems Of Psychology,5,1,Montgomery,Lauren,,5,,
UWTAC,Spring,2013,94272,C,2,2,,40,26,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,375,A,"Men, Masculinities, And Criminal Justice",5,1,Furman,Richard,,1,https://uwt.iasystem.org/survey/94272,
UWTAC,Spring,2013,94273,C,1,2,,15,13,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,498,A,Criminal Justice Internship,5,1,Derby Mc Curtain,Tarna,,5,https://uwt.iasystem.org/survey/94273,
UWTAC,Spring,2013,94274,C,2,2,,40,23,1,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,200,A,Introduction To Criminal Justice,5,1,Ackerman,Alissa,,3,https://uwt.iasystem.org/survey/94274,
UWTAC,Spring,2013,94274,C,2,2,,40,23,2,E,Social Work,E,Social Work,SOCW,Social Work,T CRIM,200,B,Introduction To Criminal Justice,5,1,Ackerman,Alissa,,3,https://uwt.iasystem.org/survey/94274,
UWTAC,Spring,2013,94275,A,1,2,,40,26,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T FILM,272,A,Film Studies,5,1,Clarke Dillman,Joanne,,5,https://uwt.iasystem.org/survey/94275,
UWTAC,Spring,2013,94275,A,1,2,,40,26,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T FILM,272,B,Film Studies,5,1,Clarke Dillman,Joanne,,5,https://uwt.iasystem.org/survey/94275,
UWTAC,Spring,2013,94276,A,1,2,,37,19,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T FILM,481,A,Film Theory And Aesthetics,5,1,Clarke Dillman,Joanne,,5,https://uwt.iasystem.org/survey/94276,
